Customer_ID,Churn,Usage
C093058,1,private
C093059,0,public
C093060,1,private
C093061,1,public
C093062,0,private
C093063,0,private
C093064,1,public
C093065,0,private
C093066,0,private
C093067,0,private
C093068,1,private
C093069,1,private
C093070,0,private
C093071,1,public
C093072,1,public
C093073,1,private
C093074,1,private
C093075,1,private
C093076,0,private
C093077,1,public
C093078,1,public
C093079,0,private
C093080,0,private
C093081,0,private
C093082,1,public
C093083,0,private
C093084,1,private
C093085,0,private
C093086,0,private
C093087,1,public
C093088,0,private
C093089,0,public
C093090,1,public
C093091,0,public
C093092,0,private
C093093,0,private
C093094,1,private
C093095,0,public
C093096,1,private
C093097,1,private
C093098,0,private
C093099,0,private
C093100,0,private
C093101,0,private
C093102,0,public
C093103,1,private
C093104,0,private
C093105,1,private
C093106,0,public
C093107,0,public
C093108,0,private
C093109,0,public
C093110,1,private
C093111,0,private
C093112,1,private
C093113,1,public
C093114,1,private
C093115,0,public
C093116,0,private
C093117,1,private
C093118,1,private
C093119,0,private
C093120,0,private
C093121,1,private
C093122,0,public
C093123,0,private
C093124,0,public
C093125,1,private
C093126,1,private
C093127,1,public
C093128,0,public
C093129,1,private
C093130,0,public
C093131,0,public
C093132,0,private
C093133,0,private
C093134,0,private
C093135,0,private
C093136,0,public
C093137,0,public
C093138,0,public
C093139,0,private
C093140,0,private
C093141,1,private
C093142,0,private
C093143,0,public
C093144,1,private
C093145,1,private
C093146,0,private
C093147,0,private
C093148,0,private
C093149,0,private
C093150,1,private
C093151,0,private
C093152,0,private
C093153,0,private
C093154,0,public
C093155,0,public
C093156,0,private
C093157,1,private
C093158,1,private
C093159,0,private
C093160,0,public
C093161,1,private
C093162,0,private
C093163,1,private
C093164,0,private
C093165,0,private
C093166,0,private
C093167,1,private
C093168,0,private
C093169,1,private
C093170,0,private
C093171,1,private
C093172,0,private
C093173,1,private
C093174,0,private
C093175,0,private
C093176,0,private
C093177,1,public
C093178,1,private
C093179,0,private
C093180,0,private
C093181,1,private
C093182,1,private
C093183,0,private
C093184,1,private
C093185,1,private
C093186,0,private
C093187,0,public
C093188,0,private
C093189,0,public
C093190,1,private
C093191,0,private
C093192,1,private
C093193,1,private
C093194,0,public
C093195,0,public
C093196,1,public
C093197,0,private
C093198,0,private
C093199,0,private
C093200,0,private
C093201,0,public
C093202,0,public
C093203,1,private
C093204,0,private
C093205,0,public
C093206,1,public
C093207,0,private
C093208,1,private
C093209,0,public
C093210,0,private
C093211,0,private
C093212,0,private
C093213,0,private
C093214,0,private
C093215,1,private
C093216,0,private
C093217,0,private
C093218,1,private
C093219,1,private
C093220,0,public
C093221,0,private
C093222,0,private
C093223,0,private
C093224,0,public
C093225,0,private
C093226,1,private
C093227,1,private
C093228,0,private
C093229,0,private
C093230,1,private
C093231,0,private
C093232,0,private
C093233,1,public
C093234,0,private
C093235,0,public
C093236,1,public
C093237,0,private
C093238,1,private
C093239,0,private
C093240,0,public
C093241,0,private
C093242,0,private
C093243,0,public
C093244,0,private
C093245,0,private
C093246,0,public
C093247,1,private
C093248,0,private
C093249,0,private
C093250,0,private
C093251,1,private
C093252,0,public
C093253,0,public
C093254,1,public
C093255,1,private
C093256,1,public
C093257,0,private
C093258,1,private
C093259,1,private
C093260,0,private
C093261,0,private
C093262,0,public
C093263,0,private
C093264,0,public
C093265,0,public
C093266,1,private
C093267,0,private
C093268,0,public
C093269,1,public
C093270,0,public
C093271,0,public
C093272,0,private
C093273,0,private
C093274,0,private
C093275,1,private
C093276,0,private
C093277,1,private
C093278,1,private
C093279,1,public
C093280,1,private
C093281,1,private
C093282,1,private
C093283,0,private
C093284,0,private
C093285,0,private
C093286,0,private
C093287,1,private
C093288,1,private
C093289,0,public
C093290,0,private
C093291,0,private
C093292,0,private
C093293,1,public
C093294,0,private
C093295,1,public
C093296,1,private
C093297,0,private
C093298,0,private
C093299,0,private
C093300,0,public
C093301,0,public
C093302,0,private
C093303,0,private
C093304,1,private
C093305,1,private
C093306,0,private
C093307,0,private
C093308,1,private
C093309,1,private
C093310,1,private
C093311,0,private
C093312,0,public
C093313,0,private
C093314,0,private
C093315,0,private
C093316,0,private
C093317,0,private
C093318,0,public
C093319,0,private
C093320,1,public
C093321,0,private
C093322,0,private
C093323,0,private
C093324,0,private
C093325,1,private
C093326,1,public
C093327,1,private
C093328,1,private
C093329,0,private
C093330,1,public
C093331,1,private
C093332,0,private
C093333,0,private
C093334,1,private
C093335,0,private
C093336,1,public
C093337,0,private
C093338,1,public
C093339,0,private
C093340,0,private
C093341,1,public
C093342,0,private
C093343,0,private
C093344,0,private
C093345,1,public
C093346,1,private
C093347,1,private
C093348,0,public
C093349,0,private
C093350,1,private
C093351,0,public
C093352,1,private
C093353,0,private
C093354,1,private
C093355,0,private
C093356,1,private
C093357,1,public
C093358,1,private
C093359,1,private
C093360,0,private
C093361,1,public
C093362,0,private
C093363,1,private
C093364,0,private
C093365,1,public
C093366,0,private
C093367,0,public
C093368,1,private
C093369,0,private
C093370,0,private
C093371,1,public
C093372,1,private
C093373,1,private
C093374,0,public
C093375,1,private
C093376,0,private
C093377,1,private
C093378,0,private
C093379,1,private
C093380,1,private
C093381,0,private
C093382,0,private
C093383,1,private
C093384,0,private
C093385,0,private
C093386,0,private
C093387,0,public
C093388,1,public
C093389,0,public
C093390,0,private
C093391,0,private
C093392,1,public
C093393,0,private
C093394,1,private
C093395,1,public
C093396,0,private
C093397,0,private
C093398,1,private
C093399,0,private
C093400,0,private
C093401,1,private
C093402,1,private
C093403,0,public
C093404,1,private
C093405,0,private
C093406,1,private
C093407,1,private
C093408,1,private
C093409,1,public
C093410,0,public
C093411,1,private
C093412,1,private
C093413,1,private
C093414,0,private
C093415,0,private
C093416,0,public
C093417,1,public
C093418,1,public
C093419,0,private
C093420,0,private
C093421,0,private
C093422,0,private
C093423,1,private
C093424,0,private
C093425,0,private
C093426,0,private
C093427,0,private
C093428,1,private
C093429,0,private
C093430,0,private
C093431,0,public
C093432,0,private
C093433,0,private
C093434,0,private
C093435,0,private
C093436,0,private
C093437,1,private
C093438,0,private
C093439,0,public
C093440,0,private
C093441,0,public
C093442,1,private
C093443,0,public
C093444,0,private
C093445,1,private
C093446,0,private
C093447,0,public
C093448,1,private
C093449,1,private
C093450,0,private
C093451,1,private
C093452,1,public
C093453,0,private
C093454,0,private
C093455,0,private
C093456,1,private
C093457,0,private
C093458,1,public
C093459,1,private
C093460,0,private
C093461,0,public
C093462,0,private
C093463,0,public
C093464,1,private
C093465,1,private
C093466,1,public
C093467,1,public
C093468,0,public
C093469,0,private
C093470,0,private
C093471,1,private
C093472,0,public
C093473,1,public
C093474,0,public
C093475,1,private
C093476,0,private
C093477,1,public
C093478,0,private
C093479,0,public
C093480,1,private
C093481,1,public
C093482,0,private
C093483,1,public
C093484,1,private
C093485,1,private
C093486,0,private
C093487,1,private
C093488,0,private
C093489,1,private
C093490,1,private
C093491,1,private
C093492,1,private
C093493,0,private
C093494,1,public
C093495,1,public
C093496,0,private
C093497,0,private
C093498,1,private
C093499,0,public
C093500,0,private
C093501,0,private
C093502,1,public
C093503,0,public
C093504,1,private
C093505,1,private
C093506,0,private
C093507,1,public
C093508,1,private
C093509,1,private
C093510,1,private
C093511,0,private
C093512,0,private
C093513,0,private
C093514,1,private
C093515,1,private
C093516,1,private
C093517,0,public
C093518,0,public
C093519,1,private
C093520,0,public
C093521,0,private
C093522,1,private
C093523,0,public
C093524,0,private
C093525,0,private
C093526,0,private
C093527,0,public
C093528,0,private
C093529,0,private
C093530,1,public
C093531,0,public
C093532,0,private
C093533,0,private
C093534,1,private
C093535,0,private
C093536,1,public
C093537,0,public
C093538,1,private
C093539,0,public
C093540,0,private
C093541,0,public
C093542,1,private
C093543,0,private
C093544,1,public
C093545,0,private
C093546,1,private
C093547,1,public
C093548,0,public
C093549,1,private
C093550,0,public
C093551,1,public
C093552,0,private
C093553,0,private
C093554,1,private
C093555,1,private
C093556,1,public
C093557,1,private
C093558,1,private
C093559,0,private
C093560,1,private
C093561,0,private
C093562,0,private
C093563,0,private
C093564,0,private
C093565,0,private
C093566,1,public
C093567,0,public
C093568,0,private
C093569,1,public
C093570,0,public
C093571,0,private
C093572,0,private
C093573,0,private
C093574,1,private
C093575,0,public
C093576,0,private
C093577,0,private
C093578,0,private
C093579,0,private
C093580,0,private
C093581,1,private
C093582,1,private
C093583,0,public
C093584,0,public
C093585,1,public
C093586,1,private
C093587,0,private
C093588,0,private
C093589,0,public
C093590,0,public
C093591,1,private
C093592,1,private
C093593,0,private
C093594,1,public
C093595,1,private
C093596,1,private
C093597,1,public
C093598,1,private
C093599,1,private
C093600,0,private
C093601,1,private
C093602,0,private
C093603,0,public
C093604,1,private
C093605,1,private
C093606,0,private
C093607,0,private
C093608,1,public
C093609,0,private
C093610,0,private
C093611,0,public
C093612,1,private
C093613,1,private
C093614,0,private
C093615,0,private
C093616,0,private
C093617,1,private
C093618,1,private
C093619,1,private
C093620,1,public
C093621,0,private
C093622,1,private
C093623,0,private
C093624,1,private
C093625,0,private
C093626,1,private
C093627,1,private
C093628,1,private
C093629,1,private
C093630,0,public
C093631,0,private
C093632,0,private
C093633,0,private
C093634,1,private
C093635,1,private
C093636,1,private
C093637,0,private
C093638,0,private
C093639,0,private
C093640,1,private
C093641,1,private
C093642,1,public
C093643,0,private
C093644,0,private
C093645,1,private
C093646,1,private
C093647,0,private
C093648,1,private
C093649,1,private
C093650,1,private
C093651,0,private
C093652,1,public
C093653,0,private
C093654,0,private
C093655,1,private
C093656,1,public
C093657,1,public
C093658,0,public
C093659,0,private
C093660,0,private
C093661,0,private
C093662,0,private
C093663,1,public
C093664,0,public
C093665,1,private
C093666,1,public
C093667,1,private
C093668,0,private
C093669,0,private
C093670,1,public
C093671,1,private
C093672,1,private
C093673,1,private
C093674,1,private
C093675,1,public
C093676,1,private
C093677,1,private
C093678,0,private
C093679,0,private
C093680,0,public
C093681,0,private
C093682,0,public
C093683,1,private
C093684,1,private
C093685,0,public
C093686,0,private
C093687,1,private
C093688,1,public
C093689,0,private
C093690,0,public
C093691,0,private
C093692,0,private
C093693,0,private
C093694,1,private
C093695,1,private
C093696,1,private
C093697,1,private
C093698,0,private
C093699,1,public
C093700,1,public
C093701,0,private
C093702,0,public
C093703,1,public
C093704,0,private
C093705,1,private
C093706,0,private
C093707,0,public
C093708,0,private
C093709,1,private
C093710,0,private
C093711,0,private
C093712,0,private
C093713,0,public
C093714,0,private
C093715,1,private
C093716,0,private
